data_as_of,death_year,death_month,jurisdiction_occurrence,drug_involved,month_ending_date,drug_overdose_deaths,states
2025-01-05,2021,8,Region 10,Oxycodone,2021-08-31,194.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2021,9,Region 10,Oxycodone,2021-09-30,191.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2021,10,Region 10,Oxycodone,2021-10-31,187.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2021,11,Region 10,Oxycodone,2021-11-30,196.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2021,12,Region 10,Oxycodone,2021-12-31,192.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,1,Region 10,Oxycodone,2022-01-31,194.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,2,Region 10,Oxycodone,2022-02-28,195.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,3,Region 10,Oxycodone,2022-03-31,195.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,4,Region 10,Oxycodone,2022-04-30,187.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,5,Region 10,Oxycodone,2022-05-31,185.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,6,Region 10,Oxycodone,2022-06-30,185.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,7,Region 10,Oxycodone,2022-07-31,173.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,8,Region 10,Oxycodone,2022-08-31,172.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,9,Region 10,Oxycodone,2022-09-30,169.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,10,Region 10,Oxycodone,2022-10-31,169.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,11,Region 10,Oxycodone,2022-11-30,166.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2022,12,Region 10,Oxycodone,2022-12-31,171.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,1,Region 10,Oxycodone,2023-01-31,169.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,2,Region 10,Oxycodone,2023-02-28,169.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,3,Region 10,Oxycodone,2023-03-31,158.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,4,Region 10,Oxycodone,2023-04-30,167.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,5,Region 10,Oxycodone,2023-05-31,169.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,6,Region 10,Oxycodone,2023-06-30,174.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,7,Region 10,Oxycodone,2023-07-31,182.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,8,Region 10,Oxycodone,2023-08-31,183.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,9,Region 10,Oxycodone,2023-09-30,189.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,10,Region 10,Oxycodone,2023-10-31,195.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,11,Region 10,Oxycodone,2023-11-30,191.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2023,12,Region 10,Oxycodone,2023-12-31,194.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2024,1,Region 10,Oxycodone,2024-01-31,198.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2024,2,Region 10,Oxycodone,2024-02-29,202.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2024,3,Region 10,Oxycodone,2024-03-31,213.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2024,4,Region 10,Oxycodone,2024-04-30,203.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2024,5,Region 10,Oxycodone,2024-05-31,203.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2024,6,Region 10,Oxycodone,2024-06-30,196.0,"Alaska, Idaho, Oregon, Washington"
2025-01-05,2019,1,Region 1,Xylazine,2019-01-31,20.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,2,Region 1,Xylazine,2019-02-28,22.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,3,Region 1,Xylazine,2019-03-31,26.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,4,Region 1,Xylazine,2019-04-30,36.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,5,Region 1,Xylazine,2019-05-31,39.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,6,Region 1,Xylazine,2019-06-30,46.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,7,Region 1,Xylazine,2019-07-31,56.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,8,Region 1,Xylazine,2019-08-31,64.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,9,Region 1,Xylazine,2019-09-30,71.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,10,Region 1,Xylazine,2019-10-31,74.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,11,Region 1,Xylazine,2019-11-30,88.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,12,Region 1,Xylazine,2019-12-31,101.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,1,Region 1,Xylazine,2020-01-31,107.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,2,Region 1,Xylazine,2020-02-29,121.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,3,Region 1,Xylazine,2020-03-31,132.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,4,Region 1,Xylazine,2020-04-30,147.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,5,Region 1,Xylazine,2020-05-31,157.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,6,Region 1,Xylazine,2020-06-30,165.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,7,Region 1,Xylazine,2020-07-31,165.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,8,Region 1,Xylazine,2020-08-31,166.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,9,Region 1,Xylazine,2020-09-30,173.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,10,Region 1,Xylazine,2020-10-31,175.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,11,Region 1,Xylazine,2020-11-30,178.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,12,Region 1,Xylazine,2020-12-31,187.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,1,Region 1,Xylazine,2021-01-31,205.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,2,Region 1,Xylazine,2021-02-28,214.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,3,Region 1,Xylazine,2021-03-31,235.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,4,Region 1,Xylazine,2021-04-30,238.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,5,Region 1,Xylazine,2021-05-31,265.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,6,Region 1,Xylazine,2021-06-30,288.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,7,Region 1,Xylazine,2021-07-31,322.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,8,Region 1,Xylazine,2021-08-31,351.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,9,Region 1,Xylazine,2021-09-30,371.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,10,Region 1,Xylazine,2021-10-31,395.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,11,Region 1,Xylazine,2021-11-30,417.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,12,Region 1,Xylazine,2021-12-31,418.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,1,Region 1,Xylazine,2022-01-31,426.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,2,Region 1,Xylazine,2022-02-28,436.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,3,Region 1,Xylazine,2022-03-31,450.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,4,Region 1,Xylazine,2022-04-30,479.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,5,Region 1,Xylazine,2022-05-31,485.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,6,Region 1,Xylazine,2022-06-30,489.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,7,Region 1,Xylazine,2022-07-31,489.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,8,Region 1,Xylazine,2022-08-31,496.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,9,Region 1,Xylazine,2022-09-30,492.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,10,Region 1,Xylazine,2022-10-31,508.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,11,Region 1,Xylazine,2022-11-30,530.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,12,Region 1,Xylazine,2022-12-31,556.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,1,Region 1,Xylazine,2023-01-31,569.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,2,Region 1,Xylazine,2023-02-28,581.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,3,Region 1,Xylazine,2023-03-31,559.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,4,Region 1,Xylazine,2023-04-30,554.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,5,Region 1,Xylazine,2023-05-31,564.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,6,Region 1,Xylazine,2023-06-30,571.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,7,Region 1,Xylazine,2023-07-31,585.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,8,Region 1,Xylazine,2023-08-31,600.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,9,Region 1,Xylazine,2023-09-30,628.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,10,Region 1,Xylazine,2023-10-31,641.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,11,Region 1,Xylazine,2023-11-30,655.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,12,Region 1,Xylazine,2023-12-31,670.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,1,Region 1,Xylazine,2024-01-31,698.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,2,Region 1,Xylazine,2024-02-29,726.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,3,Region 1,Xylazine,2024-03-31,783.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,4,Region 1,Xylazine,2024-04-30,803.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,5,Region 1,Xylazine,2024-05-31,823.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,6,Region 1,Xylazine,2024-06-30,853.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,1,Region 2,Xylazine,2019-01-31,36.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,2,Region 2,Xylazine,2019-02-28,36.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,3,Region 2,Xylazine,2019-03-31,37.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,4,Region 2,Xylazine,2019-04-30,40.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,5,Region 2,Xylazine,2019-05-31,41.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,6,Region 2,Xylazine,2019-06-30,42.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,7,Region 2,Xylazine,2019-07-31,50.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,8,Region 2,Xylazine,2019-08-31,49.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,9,Region 2,Xylazine,2019-09-30,53.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,10,Region 2,Xylazine,2019-10-31,58.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,11,Region 2,Xylazine,2019-11-30,62.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,12,Region 2,Xylazine,2019-12-31,64.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,1,Region 2,Xylazine,2020-01-31,67.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,2,Region 2,Xylazine,2020-02-29,71.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,3,Region 2,Xylazine,2020-03-31,80.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,4,Region 2,Xylazine,2020-04-30,81.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,5,Region 2,Xylazine,2020-05-31,97.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,6,Region 2,Xylazine,2020-06-30,105.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,7,Region 2,Xylazine,2020-07-31,108.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,8,Region 2,Xylazine,2020-08-31,130.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,9,Region 2,Xylazine,2020-09-30,139.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,10,Region 2,Xylazine,2020-10-31,141.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,11,Region 2,Xylazine,2020-11-30,157.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,12,Region 2,Xylazine,2020-12-31,183.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,1,Region 2,Xylazine,2021-01-31,219.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,2,Region 2,Xylazine,2021-02-28,271.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,3,Region 2,Xylazine,2021-03-31,318.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,4,Region 2,Xylazine,2021-04-30,371.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,5,Region 2,Xylazine,2021-05-31,410.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,6,Region 2,Xylazine,2021-06-30,472.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,7,Region 2,Xylazine,2021-07-31,525.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,8,Region 2,Xylazine,2021-08-31,580.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,9,Region 2,Xylazine,2021-09-30,633.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,10,Region 2,Xylazine,2021-10-31,697.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,11,Region 2,Xylazine,2021-11-30,740.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,12,Region 2,Xylazine,2021-12-31,795.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,1,Region 2,Xylazine,2022-01-31,842.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,2,Region 2,Xylazine,2022-02-28,862.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,3,Region 2,Xylazine,2022-03-31,882.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,4,Region 2,Xylazine,2022-04-30,904.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,5,Region 2,Xylazine,2022-05-31,939.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,6,Region 2,Xylazine,2022-06-30,933.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,7,Region 2,Xylazine,2022-07-31,956.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,8,Region 2,Xylazine,2022-08-31,964.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,9,Region 2,Xylazine,2022-09-30,982.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,10,Region 2,Xylazine,2022-10-31,1014.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,11,Region 2,Xylazine,2022-11-30,1038.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,12,Region 2,Xylazine,2022-12-31,1035.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,1,Region 2,Xylazine,2023-01-31,1028.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,2,Region 2,Xylazine,2023-02-28,1035.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,3,Region 2,Xylazine,2023-03-31,1080.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,4,Region 2,Xylazine,2023-04-30,1130.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,5,Region 2,Xylazine,2023-05-31,1173.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,6,Region 2,Xylazine,2023-06-30,1229.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,7,Region 2,Xylazine,2023-07-31,1269.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,8,Region 2,Xylazine,2023-08-31,1312.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,9,Region 2,Xylazine,2023-09-30,1332.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,10,Region 2,Xylazine,2023-10-31,1365.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,11,Region 2,Xylazine,2023-11-30,1386.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,12,Region 2,Xylazine,2023-12-31,1433.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2024,1,Region 2,Xylazine,2024-01-31,1467.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2024,2,Region 2,Xylazine,2024-02-29,1476.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2024,3,Region 2,Xylazine,2024-03-31,1451.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2024,4,Region 2,Xylazine,2024-04-30,1405.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2024,5,Region 2,Xylazine,2024-05-31,1350.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2024,6,Region 2,Xylazine,2024-06-30,1285.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,1,Region 3,Xylazine,2019-01-31,115.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,2,Region 3,Xylazine,2019-02-28,125.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,3,Region 3,Xylazine,2019-03-31,157.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,4,Region 3,Xylazine,2019-04-30,178.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,5,Region 3,Xylazine,2019-05-31,184.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,6,Region 3,Xylazine,2019-06-30,212.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,7,Region 3,Xylazine,2019-07-31,239.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,8,Region 3,Xylazine,2019-08-31,258.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,9,Region 3,Xylazine,2019-09-30,273.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,10,Region 3,Xylazine,2019-10-31,295.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,11,Region 3,Xylazine,2019-11-30,322.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2019,12,Region 3,Xylazine,2019-12-31,334.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,1,Region 3,Xylazine,2020-01-31,348.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,2,Region 3,Xylazine,2020-02-29,370.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,3,Region 3,Xylazine,2020-03-31,389.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,4,Region 3,Xylazine,2020-04-30,415.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,5,Region 3,Xylazine,2020-05-31,464.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,6,Region 3,Xylazine,2020-06-30,507.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,7,Region 3,Xylazine,2020-07-31,544.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,8,Region 3,Xylazine,2020-08-31,568.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,9,Region 3,Xylazine,2020-09-30,607.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,10,Region 3,Xylazine,2020-10-31,663.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,11,Region 3,Xylazine,2020-11-30,724.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2020,12,Region 3,Xylazine,2020-12-31,786.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,1,Region 3,Xylazine,2021-01-31,879.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,2,Region 3,Xylazine,2021-02-28,960.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,3,Region 3,Xylazine,2021-03-31,1013.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,4,Region 3,Xylazine,2021-04-30,1068.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,5,Region 3,Xylazine,2021-05-31,1125.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,6,Region 3,Xylazine,2021-06-30,1167.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,7,Region 3,Xylazine,2021-07-31,1213.0,"North Carolina, South Carolina, Georgia, Florida"
2025-01-05,2021,8,Region 3,Xylazine,2021-08-31,1248.0,"North Carolina, South Carolina, Georgia, Florida"
